"UNITID","OPEFLAG","SECTOR","DEGGRANT","HBCU","HOSPITAL","CARNEGIE","PSET4FLG","PEO1ISTR","PEO2ISTR","PEO3ISTR","PEO4ISTR","RELAFFIL","LEVEL7","LEVEL8","LEVEL17","LEVEL18","LEVEL19","OPENADMP","CREDITS1","CREDITS2","CREDITS3","CREDITS4","SLO5","SLO6","STUSRV1","STUSRV2","STUSRV3","STUSRV4","STUSRV8","ATHASSOC","SPORT1","CONFNO1","SPORT2","CONFNO2","SPORT3","CONFNO3","SPORT4","CONFNO4","APPLFEEU","ROOM","ROOMCAP","BOARD","RMBRDAMT","ALLONCAM","TUITPL","TUITPL1","TUITPL2","TUITPL3","TUITPL4","DISTCRS","LIBRES1","LIBRES2","LIBRES3","LIBRES4","LIBRES5","LIBRES6","LIBRES9","DISAB","TUITION1","FEE1","HRCHG1","TUITION2","FEE2","HRCHG2","TUITION3","FEE3","HRCHG3","chg2ay2","chg2at2","chg2af2","chg2ay3","chg2at3","chg2af3","chg3ay2","chg3at2","chg3af2","chg3ay3","chg3at3","chg3af3","RMINSTTP","RMOUSTTP","RMFRGNCP","DVEF13","DVEF14","DVEF15","ENRTOT","EFUG","EFUG1ST","EFUGTRN","EFUGCNT","PCUENRAN","PCUENRAP","PCUENRBK","PCUENRHS","PCUENRWH","PCUENR2M","PCUENRUN","PCUENRNR","PCUENRW","EFUGFT","EFUGPT","PCUENRNH","PCUENRAS","PCUDEEXC","PCUDESOM","PCUDENON","LPBOOKSP","LPMEDIAP","LEBOOKSP","LEDATABP","LEMEDIAP","LSALWAGP","LFRNGBNP","LEXMSBBP","LEXMSCSP","LEXMSOTP","LEXOMTLP","LEXPTOTF","LPSERIAP","LESERIAP","F1CORREV","F3GVGCPC","F1TUFEPC","F1STAPPC","F1LCAPPC","F1GVGCPC","F1PGGCPC","F1INVRPC","F1OTRVPC","F1COREXP","F1INSTPC","F1RSRCPC","F1PBSVPC","F1ACSPPC","F1STSVPC","F1INSUPC","F1OTEXPC","F1SAFBPC","F1EQUITR","F1ENDMFT","F2CORREV","F2TUFEPC","F2GVGCPC","F2PGGCPC","F2INVRPC","F2OTRVPC","F2COREXP","F2INSTPC","F2RSRCPC","F2PBSVPC","F2ACSPPC","F2STSVPC","F2INSUPC","F2OTEXPC","Expr1155","F2ENDMFT","F2EQUITR","F2SAFBPC","F3CORREV","F3TUFEPC","F3SSEAPC","F3OTRVPC","F3TUFEFT","F3SSEAFT","F3OTRVFT","F3COREXP","F3INSTPC","F3OTEXPC","F3EQUITR","F3PGGCPC","F3INVRPC","F3RSRCPC","F3PBSVPC","F3ACSPPC","F3STSVPC","F3INSUPC","F3SAFBPC","F3SWINSP","F3SWRSRP","F3SWPBSP","F3SWACSP","F3SWSTSP","F3SWISPP","F3SWOTEP","F3SWCREP","F1SWCREP","F1SWINSP","F1SWRSRP","F1SWPBSP","F1SWACSP","F1SWSTSP","F1SWISPP","F1SWOTEP","F2SWCREP","F2SWINSP","F2SWRSRP","F2SWPBSP","F2SWACSP","F2SWSTSP","F2SWISPP","F2SWOTEP","SALTOTL","SalProf","SalAssc","SalAsst","SalInst","Sallect","SALNRNK","SFTETOTL","SFTEPSTC","SFTELCAI","CINSON","COTSON","CINSOFF","COTSOFF","TUFEYR2","TUFEYR3","PRCH_EF","IDX_EF","PRCH_F","IDX_F","PRCH_SFA","IDX_SFA"
245421,1,6,1,2,2,-3,1,0,1,-2,0,-2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,25,2,,3,,2,1,1,0,1,0,2,1,1,1,1,1,0,0,1,11250,125,200,11250,125,200,11250,125,200,11375,11250,125,11375,11250,125,11375,11250,125,11375,11250,125,100,0,0,,,,37,37,2,29,6,0,5,22,3,70,0,0,0,86,33,4,0,5,0,0,100,100,0,0,0,0,,,,,,,,0,0,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,810777.00,54,0,9,5429,0,950,839696.00,36,18,31,0,0,0,0,26,6,14,46,85,,,22,90,0,0,41,,,,,,,,,,,,,,,,,35679,,,,35679,,,7,4,0,,,16827,16827,11375,11375,-2,-2,3,178110,-2,-2
245430,1,6,1,2,2,-3,1,0,1,-2,0,-2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,25,2,,3,,2,1,1,0,1,0,2,1,1,1,1,1,1,0,1,11250,125,200,11250,125,200,11250,125,200,10925,10800,125,11375,11250,125,10925,10800,125,11375,11250,125,100,0,0,0,36,64,58,58,9,5,44,0,0,43,0,57,0,0,0,88,49,9,0,0,0,0,100,0,12,88,0,0,,,,,,,,0,0,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923555.00,61,0,10,6248,0,990,1247383.00,38,16,31,0,0,0,0,23,6,18,49,88,,,29,87,0,0,45,,,,,,,,,,,,,,,,,21930,,,,21930,,,13,8,0,,,16827,16827,10925,11375,-2,-2,3,178110,-2,-2
245625,1,4,1,2,2,40,1,1,1,-2,1,-2,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,25,2,,3,,2,1,0,0,1,0,1,1,1,1,1,1,1,0,2,4050,540,135,4350,540,145,4950,540,165,4710,4110,600,4890,4350,540,5310,4710,600,5490,4950,540,99,1,0,53,35,11,3184,3184,302,77,786,0,2,3,5,31,0,59,0,57,634,2550,0,1,3,9,89,3,0,25,0,5,51,13,4,30,2,0,131,0,67,12040099.00,,35,21,17,22,1,0,5,12439471.00,45,0,6,11,8,21,9,64,74,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,66,,59,28,50,36,9,,,,,,,,,57087,70779,56740,46538,41310,,48064,95,55,15,,,17340,17940,4410,4590,-2,-2,-2,-2,-2,-2
245652,1,2,1,2,2,31,1,0,1,0,0,-2,1,0,0,0,0,2,0,0,0,1,0,1,1,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,0,1,357,1,,2,1,0,0,1,0,2,1,1,1,1,1,1,0,2,49758,1120,1463,49758,1120,1463,49758,1120,1463,49644,48544,1100,50878,49758,1120,49644,48544,1100,50878,49758,1120,10,52,37,,,,400,326,67,22,237,0,3,1,9,57,3,1,25,44,320,6,0,3,0,0,100,19,1,80,0,0,56,18,4,6,1,15,969,0,0,,,,,,,,,,,,,,,,,,,,,19830604.00,30,4,45,13,8,20221323.00,44,0,0,6,21,24,6,74,124877,71,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,60,,,54,50,49,0,82747,,,,,,82747,140,45,3,63690,63690,63690,63690,49644,50878,-2,-2,-2,-2,-2,-2
245777,1,2,1,2,2,51,1,0,1,0,0,-2,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,2,-2,2,-2,2,-2,2,-2,0,1,24,1,2800,2,1,0,0,1,0,2,1,1,0,1,0,0,0,1,8600,0,,8600,0,,8600,0,,8600,8600,0,8600,8600,0,8600,8600,0,8600,8600,0,,,,,,,87,57,0,19,38,0,0,0,0,100,0,0,0,0,57,0,0,0,0,0,100,100,0,0,0,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,1629090.00,18,0,82,0,0,1581205.00,47,0,0,0,7,11,34,42,,98,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,82,,,,0,0,0,29008,,,,29008,,,5,4,0,15400,15400,26074,26074,8600,8600,-2,-2,-2,-2,-2,-2
245953,1,2,1,2,2,51,1,0,1,0,0,57,1,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,2,-2,1,340,1,340,1,340,25,1,230,1,,2,1,0,0,1,0,1,1,1,1,1,1,1,0,1,15912,1220,663,15912,1220,663,15912,1220,663,16798,15600,1198,17132,15912,1220,16798,15600,1198,17132,15912,1220,77,21,2,,,,2405,1898,135,272,1444,4,1,25,7,53,5,5,1,59,1832,66,0,0,67,0,33,12,1,73,0,0,55,10,8,24,0,3,165,0,13,,,,,,,,,,,,,,,,,,,,,28881514.00,71,21,7,0,1,24995363.00,23,0,0,8,25,20,24,39,1567,68,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,64,,,58,28,46,0,44488,58523,49968,34566,41598,,,335,175,60,27139,27139,29704,29704,16798,17132,-2,-2,-2,-2,-2,-2
246354,1,4,1,2,2,40,1,1,1,-2,1,-2,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,2,2,-2,2,-2,2,-2,2,-2,0,2,,3,,2,1,0,0,1,0,1,1,1,1,1,1,1,0,1,2108,80,74,5744,80,195,11194,80,377,5550,5470,80,5824,5744,80,10740,10660,80,11274,11194,80,99,1,0,26,51,24,9108,9108,1374,326,4880,0,1,3,78,17,2,0,0,60,1746,7362,0,1,27,18,55,36,3,15,0,46,62,13,1,18,1,4,137,0,0,54836288.00,,12,18,38,30,3,0,0,53679837.00,47,0,0,6,19,11,18,46,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,45,,,44,46,34,0,,,,,,,,,64202,76125,69138,64194,54285,,,390,166,116,,,21698,27148,2088,2188,-2,-2,3,222497,-2,-2
246813,1,4,1,2,2,40,1,1,1,-2,0,-2,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,25,2,,3,,2,1,0,0,1,0,1,1,1,1,1,1,1,0,1,2136,658,89,2136,658,89,4272,658,178,2684,2136,548,2794,2136,658,4820,4272,548,4930,4272,658,99,1,0,7,58,35,4210,4210,701,526,2469,0,3,21,7,63,0,5,1,63,1036,3174,0,3,5,16,78,11,1,77,0,10,54,19,9,9,4,6,237,0,2,32241287.00,,22,37,0,35,0,0,6,29568192.00,59,0,0,6,12,14,9,74,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,61,,,57,60,46,0,,,,,,,,,47511,,,,,,47511,360,197,50,,,12674,14810,2684,2794,-2,-2,-2,-2,-2,-2
247065,1,3,1,2,2,40,1,0,1,0,0,-2,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,0,2,,3,,2,1,0,0,1,0,1,1,1,1,1,1,1,0,1,12780,501,355,12780,501,355,12780,501,355,13281,12780,501,13281,12780,501,13281,12780,501,13281,12780,501,70,12,0,,,,578,578,43,105,430,1,0,10,1,87,1,1,0,84,141,437,0,0,21,79,0,1,0,99,0,0,,,,,,,,0,0,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11993149.00,76,0,0,12587,0,0,13634853.00,34,0,66,0,0,0,0,17,1,48,47,60,,,71,58,25,,45,,,,,,,,,,,,,,,,,60000,,,,60000,,,77,34,3,,,35029,35029,13281,13281,-2,-2,1,247065,-2,-2
247603,1,4,1,2,2,40,1,1,1,-2,0,-2,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,2,-2,2,-2,2,-2,2,-2,0,2,,3,,2,1,0,0,1,0,1,1,1,1,1,1,1,0,2,4200,2550,140,6300,2550,210,8400,2550,280,7950,5850,2100,8850,6300,2550,9900,7800,2100,10950,8400,2550,87,11,2,3,73,23,2589,2589,629,109,1648,0,1,2,9,84,2,1,1,51,1438,1151,0,1,6,25,69,89,3,4,0,4,60,0,8,23,0,10,150,0,0,29792191.00,,46,11,13,28,0,0,2,30132960.00,30,0,0,9,11,10,40,45,65,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,59,,,68,45,45,0,,,,,,,,,62267,68682,57671,60697,44277,,,189,94,13,,,21593,23693,6000,6750,-2,-2,-2,-2,-2,-2
247649,1,2,1,2,2,40,1,0,1,0,0,-2,0,0,0,0,0,2,1,0,1,0,0,1,1,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,75,1,510,1,,2,1,0,0,1,0,1,1,1,1,1,1,1,0,2,52500,150,,52500,150,,52500,150,,51330,51200,130,52650,52500,150,51330,51200,130,52650,52500,150,3,94,3,,,,468,468,104,70,272,0,3,4,5,68,3,14,3,31,364,104,0,3,5,0,95,7,1,34,0,58,56,15,10,13,0,5,1017,0,0,,,,,,,,,,,,,,,,,,,,,20567667.00,82,1,11,5,1,21163478.00,35,0,0,13,17,36,0,57,45517,61,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,59,,,66,54,42,,56525,69900,58056,52244,32420,,,201,84,25,69020,69020,67050,67050,51330,52650,-2,-2,-2,-2,-2,-2
247700,1,3,1,2,2,-3,1,1,1,0,0,-2,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,0,2,,3,,2,2,0,0,0,0,1,1,1,1,1,1,1,0,1,12960,720,360,12960,720,360,12960,720,360,13395,12600,795,13755,12960,795,13395,12600,795,13755,12960,795,95,5,0,0,20,80,314,314,22,29,222,1,2,28,4,59,1,5,0,77,13,301,1,1,42,18,41,0,0,95,0,0,52,7,0,39,0,2,120,0,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4205045.00,100,0,0,16299,0,0,4020811.00,26,0,57,0,0,0,0,19,6,50,34,49,,,45,83,12,,32,,,,,,,,,,,,,,,,,44026,,,,,,44026,28,14,10,,,22446,22446,13395,13755,-2,-2,3,219204,-2,-2
247773,1,2,1,2,2,51,1,0,1,0,0,-2,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,2,2,-2,2,-2,2,-2,2,-2,0,1,70,1,,2,1,0,0,1,0,2,1,1,0,1,1,0,0,1,6700,100,223,6700,100,223,6700,100,223,6200,6100,100,6800,6700,100,6200,6100,100,6800,6700,100,69,23,8,,,,67,61,13,2,46,0,0,0,0,100,0,0,0,0,61,0,0,0,0,0,100,100,0,0,0,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,2102806.00,28,0,72,0,0,2337722.00,45,0,0,15,16,23,0,49,,86,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,78,,,3,20,31,0,36806,,,,36806,,,9,6,0,15000,15000,21712,21712,6200,6800,-2,-2,-2,-2,-2,-2
247834,1,4,1,2,2,40,1,1,1,-2,0,-2,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,2,-2,2,-2,2,-2,2,-2,0,2,,3,,2,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1230,34,42,2460,34,83,4260,34,143,2344,2130,214,2494,2460,34,4144,3930,214,4294,4260,34,99,1,0,15,59,26,29703,29703,5467,1955,17478,0,10,11,19,50,4,1,4,55,9642,20061,0,10,10,15,75,73,15,12,0,0,67,0,23,6,0,5,176,0,0,177792296.00,,17,23,45,13,0,0,1,154680696.00,55,0,1,9,9,15,11,64,88,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,64,,33,59,65,49,0,,,,,,,,,65161,,,,,,65161,1451,698,260,,,18272,20072,1174,1264,-2,-2,-2,-2,-2,-2
247940,1,4,1,2,2,40,1,1,1,-2,1,-2,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,2,2,-2,2,-2,2,-2,2,-2,,2,,3,,2,1,0,0,1,0,1,1,1,1,1,1,1,0,1,3744,192,156,3744,192,156,13104,192,546,3624,3528,96,3936,3744,192,12456,12360,96,13296,13104,192,97,3,0,15,48,36,3995,3995,551,186,1914,0,1,3,2,89,3,2,0,50,1515,2480,0,1,17,24,58,6,0,82,0,6,91,0,3,5,0,1,154,0,5,22096704.00,,19,25,0,47,4,0,4,23405009.00,47,0,2,11,12,9,19,62,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,55,,67,46,59,53,0,,,,,,,,,50660,60706,49638,41608,39575,,,242,116,22,,,14762,24122,3624,3936,-2,-2,3,157854,-2,-2
248846,1,6,1,2,-2,-3,1,0,1,-2,0,-2,0,0,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,25,2,,3,,2,1,0,0,1,0,1,1,1,1,1,1,1,0,2,30575,1185,680,30575,1185,680,30575,1185,680,29930,28965,965,31760,30575,1185,29930,28965,965,31760,30575,1185,85,12,3,0,91,9,75,75,33,20,22,1,7,5,35,45,3,3,1,88,69,6,0,7,0,3,97,71,24,4,0,0,60,0,11,26,0,3,2633,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2982278.00,99,0,0,30145,0,18,2974842.00,20,0,36,0,1,0,0,4,34,41,62,40,,,36,65,55,,54,,,,,,,,,,,,,,,,,44468,,,,44468,,,31,10,3,,,52992,52992,29930,31760,-2,-2,2,114354,-2,-2
248882,1,3,1,2,2,-3,1,1,1,0,0,-2,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,0,2,,3,,2,2,0,0,0,0,1,1,1,1,1,1,1,0,1,12960,720,360,12960,720,360,12960,720,360,13395,12600,795,13755,12960,795,13395,12600,795,13755,12960,795,100,0,0,0,14,86,229,229,2,49,178,9,2,8,41,34,2,5,0,70,61,168,0,1,65,23,12,0,0,95,0,0,52,7,0,39,0,2,113,0,4,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3361038.00,100,0,0,16395,0,0,3071601.00,33,0,57,0,0,0,0,17,4,46,29,42,,,36,82,11,,28,,,,,,,,,,,,,,,,,69073,,,,,,69073,21,9,7,,,22446,22446,13395,13755,-2,-2,3,219204,-2,-2
248934,1,3,1,2,2,40,1,1,1,0,0,-2,1,0,0,0,0,2,1,1,1,0,0,1,1,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,45,2,,3,,2,1,1,0,1,0,1,1,1,1,1,1,0,0,1,14720,55,487,14720,55,487,14720,55,487,14755,14700,55,14775,14720,55,14755,14700,55,14775,14720,55,46,53,0,1,27,72,12068,11831,1593,2663,6809,1,3,41,9,40,3,2,0,58,11065,766,1,3,24,7,69,10,0,89,0,0,12,2,4,4,15,62,574,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203390265.00,97,0,0,16070,0,0,163040482.00,53,1,58,3,0,0,0,8,30,8,49,48,76,0,57,41,41,0,46,,,,,,,,,,,,,,,,,48817,63451,48841,,47458,,,1187,606,334,,,27435,27435,14755,14775,-2,-2,-2,-2,-2,-2
249609,1,6,1,2,2,40,1,1,0,-2,0,-2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,2,2,-2,2,-2,2,-2,2,-2,0,2,,3,,2,1,0,0,1,0,2,1,1,0,1,1,0,0,1,15089,125,,15089,125,,15089,125,,15214,15089,125,15214,15089,125,15214,15089,125,15214,15089,125,100,0,0,,,,140,140,32,25,83,1,1,12,6,54,2,24,0,49,140,0,0,1,0,0,100,87,12,0,0,0,,,,,,,,1,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2316151.00,100,0,0,8283,15,0,2743253.00,37,0,59,0,0,0,0,0,25,39,38,70,,,,25,8,,35,,,,,,,,,,,,,,,,,31638,,,,31638,,,23,13,1,,,24190,24190,15214,15214,-2,-2,-2,-2,-2,-2
250027,1,6,1,2,2,40,1,1,0,-2,0,-2,0,0,0,0,0,2,1,1,1,0,0,0,0,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,50,2,,3,,2,1,0,0,1,0,2,1,1,0,1,1,1,0,1,8794,950,295,8794,950,295,8794,950,295,9744,8794,950,9744,8794,950,9744,8794,950,9744,8794,950,67,33,0,,,,216,216,99,24,90,0,0,6,0,93,1,0,0,62,206,10,0,0,0,0,100,96,1,0,0,0,,,,,,,,3,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3976100.00,84,16,0,10518,1946,0,3093751.00,52,0,85,0,0,0,0,32,13,4,47,56,,,50,25,94,,52,,,,,,,,,,,,,,,,,30299,,,,30299,,,41,23,6,,,15268,15268,9744,9744,-2,-2,-2,-2,-2,-2
251260,1,4,1,2,2,40,1,1,1,-2,1,-2,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,2,-2,2,-2,2,-2,2,-2,0,1,460,1,,2,1,0,1,0,0,1,1,1,1,1,1,1,0,1,3510,570,117,3510,570,117,7020,570,234,3752,3220,532,4352,3744,608,6972,6440,532,8096,7488,608,89,9,1,3,75,22,4683,4683,1137,483,2704,0,2,22,2,71,1,2,0,57,2468,2215,0,2,3,17,80,96,3,0,0,0,62,20,10,6,0,2,124,0,0,33777015.00,,27,42,0,32,1,-3,1,33928569.00,38,0,0,15,12,21,14,51,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,65,,100,28,50,14,0,,,,,,,,,55216,,,,,,55216,283,160,8,13002,16746,16352,20096,3752,4352,-2,-2,-2,-2,-2,-2
251312,1,3,1,2,2,40,1,0,1,0,0,-2,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,0,2,,3,,2,1,0,0,1,0,1,1,1,1,1,1,1,0,1,17210,96,497,17210,96,497,17210,96,497,16761,16665,96,17306,17210,96,16761,16665,96,17306,17210,96,95,5,0,0,26,74,1270,885,22,189,674,1,2,65,4,25,0,3,0,78,506,379,0,1,0,52,48,3,0,67,0,10,48,8,5,37,0,1,183,0,20,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30261003.00,77,0,0,16207,0,0,23825815.00,41,0,32,0,0,0,0,5,26,28,39,56,,,48,25,7,,34,,,,,,,,,,,,,,,,,67811,,95508,70233,54360,,,124,63,26,,,30616,30616,16761,17306,-2,-2,-2,-2,-2,-2
260293,1,2,1,2,2,22,1,1,1,0,0,-2,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,0,2,,3,,2,1,0,0,1,0,1,1,1,1,1,1,0,0,1,12244,150,494,12244,150,494,12244,150,494,11650,11650,0,12015,11865,150,11650,11650,0,12015,11865,150,100,0,0,,,,214,162,1,0,161,1,2,43,9,36,6,4,0,76,4,158,2,0,72,28,0,2,0,85,0,13,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,13532167.00,96,4,0,0,0,11854766.00,25,0,0,22,12,23,19,35,,45,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,60,,,64,62,0,0,51686,,,,51686,,,13,11,1,,,23025,23025,11650,12015,-2,-2,-2,-2,-2,-2
260372,1,4,1,2,2,60,1,0,1,-2,0,-2,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,2,-2,2,-2,2,-2,2,-2,10,2,,3,,2,1,0,0,1,0,1,1,1,1,1,1,1,0,1,4560,30,190,4560,30,190,4560,30,190,4590,4560,30,4590,4560,30,4590,4560,30,4590,4560,30,97,3,0,,,,288,288,69,9,168,70,0,2,0,26,1,0,0,63,106,182,0,0,5,35,60,87,12,0,0,0,53,14,6,4,0,22,919,0,0,,,,,,,,,,,,,,,,,,,,,6483534.00,14,76,1,3,6,5765649.00,46,3,7,7,15,22,0,65,15981,95,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,66,43,34,37,60,44,,45017,,,,45017,,,63,20,14,,,18690,18690,4590,4590,-2,-2,-2,-2,-2,-2
260789,1,3,1,2,2,40,1,1,1,0,0,-2,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,0,2,,3,,2,1,0,0,1,0,1,1,1,1,1,1,0,0,1,16117,0,,16117,0,,16117,0,,14933,14933,0,16117,16117,0,14933,14933,0,16117,16117,0,100,0,0,,,,599,599,60,39,500,0,13,4,64,15,4,1,0,73,599,0,1,12,17,0,83,19,0,78,1,0,,,,,,,,0,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11483877.00,100,0,0,10965,0,45,9996814.00,61,0,57,0,0,0,0,8,13,17,56,48,,,8,78,39,,47,,,,,,,,,,,,,,,,,36780,,,,36780,,,67,27,1,,,33781,33781,14933,16117,-2,-2,1,260789,-2,-2
260813,1,3,1,2,2,40,1,1,1,0,0,-2,0,0,0,0,0,2,0,0,0,1,0,0,1,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,75,2,,3,,2,2,0,0,0,0,2,1,1,1,1,1,1,0,1,17066,2220,,17066,2220,,17066,2220,,19286,17066,2220,19286,17066,2220,19286,17066,2220,19286,17066,2220,,,,,,,221,221,0,20,201,1,4,4,8,74,7,2,0,87,221,0,0,4,0,0,100,4,0,96,0,0,,,,,,,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5110734.00,89,0,11,15385,0,1999,4937563.00,49,14,33,0,0,0,0,5,1,31,56,76,,,92,92,26,0,51,,,,,,,,,,,,,,,,,65400,,,,65400,,,35,18,2,,,40168,40168,19286,19286,-2,-2,-2,-2,-2,-2
260901,1,3,1,2,2,40,1,1,1,1,0,-2,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,45,2,,3,,2,1,0,0,1,0,1,0,1,1,0,0,0,0,1,13356,969,371,13356,969,371,13356,969,371,14241,13356,885,14325,13356,969,14241,13356,885,14325,13356,969,1,99,0,0,16,84,37494,28995,1427,5501,21865,1,2,30,11,48,3,4,0,71,3692,25303,1,1,98,2,0,2,0,77,0,10,63,0,0,37,0,0,44,0,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492121271.00,93,7,0,9194,735,0,442761133.00,12,0,86,0,0,0,0,3,1,84,53,98,,,5,59,42,0,48,,,,,,,,,,,,,,,,,41897,,,,41897,,,1641,985,481,,,21435,21435,14241,14325,-2,-2,1,260901,-2,-2
260910,1,3,1,2,2,-3,1,1,1,1,0,-2,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,20,2,,3,,2,1,0,0,1,0,1,0,0,1,0,0,0,0,1,15327,25,405,15327,25,405,15327,25,405,15352,15327,25,15352,15327,25,15352,15327,25,15352,15327,25,100,0,0,0,24,76,277,245,3,36,206,0,1,10,4,80,1,4,0,84,121,124,0,0,10,76,15,2,0,77,0,10,63,0,0,37,0,0,0,0,12,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4868668.00,96,3,0,8700,311,5,3864564.00,39,0,84,0,0,0,0,6,0,55,45,59,,,0,,32,,41,,,,,,,,,,,,,,,,,54820,,,,54820,,,22,9,5,,,23836,23836,15352,15352,-2,-2,-2,-2,-2,-2
260947,1,2,1,2,2,51,1,0,1,0,0,79,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,2,2,-2,2,-2,2,-2,2,-2,40,1,72,3,,2,1,0,0,1,0,2,1,1,1,1,1,1,0,1,10400,600,390,10400,600,390,10400,600,390,11000,10400,600,11000,10400,600,11000,10400,600,11000,10400,600,100,0,0,,,,52,52,1,3,48,0,6,27,6,54,0,0,8,56,16,36,0,6,0,0,100,99,0,0,0,0,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,985595.00,20,0,73,0,7,464834.00,7,0,0,13,2,77,0,27,,29,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,100,,,97,0,11,,4688,,,,4688,,,7,4,3,19713,19713,27745,27745,11000,11000,-2,-2,-2,-2,-2,-2
